# time [s]; height [m]; vInf [m/s]; vHor [m/s]; vVer [m/s]
5200.05000;57647.15791;65.67177;-10.00374;2.76338
5200.30000;57647.84880;65.67389;-10.00313;2.76370
5200.55000;57648.53958;65.67603;-10.00244;2.76255
5200.80000;57649.23024;65.67818;-10.00180;2.76273
5201.05000;57649.92111;65.68028;-10.00126;2.76425
5201.30000;57650.61200;65.68241;-10.00057;2.76290
5201.55000;57651.30273;65.68454;-9.99993;2.76288
5201.80000;57651.99344;65.68668;-9.99929;2.76279
5202.05000;57652.68412;65.68882;-9.99864;2.76264
5202.30000;57653.37475;65.69097;-9.99798;2.76242
5202.55000;57654.06549;65.69308;-9.99741;2.76354
5202.80000;57654.75633;65.69520;-9.99678;2.76318
5203.05000;57655.44707;65.69733;-9.99613;2.76275
5203.30000;57656.13770;65.69948;-9.99546;2.76226
5203.55000;57656.82837;65.70160;-9.99487;2.76310
5203.80000;57657.51907;65.70374;-9.99420;2.76248
5204.05000;57658.20978;65.70585;-9.99361;2.76318
5204.30000;57658.90048;65.70799;-9.99294;2.76242
5204.55000;57659.59115;65.71011;-9.99234;2.76299
