0.587837837838; 72509.3195599; 27.3738926522; 32000.0; -32.1535096081; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 32000.0; -24.1782888063; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 32000.0; -16.2030680045; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 38000.0; -34.7056929086; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 38000.0; -25.5997271072; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 38000.0; -16.4937613057; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 44000.0; -41.4913720761; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 44000.0; -33.5848672088; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 44000.0; -25.6783623415; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 44000.0; -17.7718574742; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 50000.0; -49.491298175; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 50000.0; -40.2846402847; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 50000.0; -31.0779823943; 0; ; 0; 0; 0
0.587837837838; 72509.3195599; 27.3738926522; 50000.0; -21.8713245039; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 32000.0; -43.3770601814; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 32000.0; -35.5162990072; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 32000.0; -27.655537833; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 38000.0; -47.3455361072; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 38000.0; -38.4577787732; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 38000.0; -29.5700214392; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 44000.0; -56.434302038; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 44000.0; -48.7977814345; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 44000.0; -41.1612608309; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 44000.0; -33.5247402273; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 50000.0; -67.8198400692; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 50000.0; -58.951880673; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 50000.0; -50.0839212768; 0; ; 0; 0; 0
1.37837837838; 73307.3655418; 0.631357459562; 50000.0; -41.2159618805; 0; ; 0; 0; 0
